micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit,date_format_raw
6156,182,15.1,,2002-07-18,0,,,,0.05,,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
6157,182,15.2,,2002-07-18,0,,,,0.15,,0,0,0,0,100,0,0,0,20,0,0,80,0,50,50,0,,yyyy-mm-dd
6158,182,15.3,,2002-07-18,0,,,,0.3,,0,0,0,0,90,10,0,0,40,0,0,60,0,70,30,0,,yyyy-mm-dd
6159,182,15.4,,2002-07-18,0,,,,0.44,,0,0,0,0,100,0,0,0,60,0,0,40,0,80,20,0,,yyyy-mm-dd
6160,182,18.1,,2002-07-18,0,,,,0.08,,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
6161,182,18.2,,2002-07-18,0,,,,0.19,,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
6162,182,18.3,,2002-07-18,0,,,,0.28,,0,0,0,0,90,10,0,0,90,10,0,0,0,90,10,0,,yyyy-mm-dd
6163,182,18.4,,2002-07-18,0,,,,0.31,,0,0,0,0,90,10,0,0,85,15,0,0,0,90,10,0,,yyyy-mm-dd
6164,182,21.1,,2002-07-18,0,,,,0.09,,0,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
6165,182,21.2,,2002-07-18,0,,,,0.2,,0,0,0,0,90,10,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
6166,182,21.3,,2002-07-18,0,,,,0.25,,0,0,0,0,100,0,0,0,100,0,0,0,0,100,0,0,,yyyy-mm-dd
6167,182,21.4,,2002-07-18,0,,,,0.25,,0,0,0,0,100,0,0,0,90,0,0,10,0,90,10,0,,yyyy-mm-dd
6168,182,24.1,,2002-07-18,0,,,,0.12,,0,0,0,0,90,10,0,0,80,0,0,20,0,85,15,0,,yyyy-mm-dd
6169,182,24.2,,2002-07-18,0,,,,0.18,,0,0,0,0,90,10,0,0,90,0,0,10,0,90,10,0,,yyyy-mm-dd
6170,182,24.3,,2002-07-18,0,,,,0.18,,0,0,0,0,100,0,0,0,90,0,0,10,0,90,10,0,,yyyy-mm-dd
6171,182,24.4,,2002-07-18,0,,,,0.17,,0,0,0,0,100,0,0,0,90,0,0,10,0,90,10,0,,yyyy-mm-dd
6173,183,0.1,,2002-07-17,0,,,,0.18,,0,0,100,0,0,0,0,0,50,0,0,50,0,0,100,0,glide,yyyy-mm-dd
6174,183,0.2,,2002-07-17,0,,,,0.22,,0,0,70,0,30,0,0,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6175,183,0.3,,2002-07-17,0,,,,0.13,,0,0,55,30,0,15,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6176,183,0.4,,2002-07-17,0,,,,0.12,,0,0,60,40,0,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6178,183,3.1,,2002-07-17,0,,,,0.14,,0,0,90,10,0,0,0,0,0,0,0,100,0,20,80,0,glide,yyyy-mm-dd
6179,183,3.2,,2002-07-17,0,,,,0.27,,0,0,0,70,30,0,0,0,70,30,0,0,0,100,0,0,glide,yyyy-mm-dd
6180,183,3.3,,2002-07-17,0,,,,0.21,,0,0,0,80,20,0,0,0,85,15,0,0,0,100,0,0,glide,yyyy-mm-dd
6181,183,3.4,,2002-07-17,0,,,,0.2,,0,0,0,80,20,0,0,0,20,80,0,0,0,100,0,0,glide,yyyy-mm-dd
6182,183,6.1,,2002-07-17,0,,,,0.1,,0,0,100,0,0,0,0,0,0,0,0,100,0,20,0,80,glide,yyyy-mm-dd
6183,183,6.2,,2002-07-17,0,,,,0.24,,0,0,10,75,15,0,0,0,70,30,0,0,0,85,15,0,glide,yyyy-mm-dd
6184,183,6.3,,2002-07-17,0,,,,0.16,,0,0,0,60,40,0,0,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6185,183,6.4,,2002-07-17,0,,,,0.1,,0,0,0,20,80,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6186,183,9.1,,2002-07-17,0,,,,0.18,,0,0,100,0,0,0,0,0,0,30,0,70,0,0,100,0,glide,yyyy-mm-dd
6187,183,9.2,,2002-07-17,0,,,,0.22,,0,0,0,30,70,0,0,0,90,10,0,0,0,0,100,0,glide,yyyy-mm-dd
6188,183,9.3,,2002-07-17,0,,,,0.19,,0,0,30,20,50,0,0,0,50,50,0,0,0,0,100,0,glide,yyyy-mm-dd
6189,183,9.4,,2002-07-17,0,,,,0.18,,0,0,0,20,70,10,0,0,90,10,0,0,0,50,50,0,glide,yyyy-mm-dd
6191,183,12.1,,2002-07-17,0,,,,0.22,,0,0,100,0,0,0,0,0,60,0,0,40,0,20,80,0,glide,yyyy-mm-dd
6192,183,12.2,,2002-07-17,0,,,,0.27,,0,0,0,50,50,0,0,0,30,0,0,70,0,100,0,0,glide,yyyy-mm-dd
6193,183,12.3,,2002-07-17,0,,,,0.27,,0,0,0,100,0,0,0,0,60,0,0,40,0,100,0,0,glide,yyyy-mm-dd
6194,183,12.4,,2002-07-17,0,,,,0.2,,0,0,0,10,90,0,0,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6195,183,15.1,,2002-07-17,0,,,,0.12,,0,0,70,0,0,30,0,0,40,0,0,60,0,50,50,0,glide,yyyy-mm-dd
6196,183,15.2,,2002-07-17,0,,,,0.22,,0,0,0,60,40,0,0,0,80,10,0,10,0,100,0,0,glide,yyyy-mm-dd
6197,183,15.3,,2002-07-17,0,,,,0.2,,0,0,0,90,10,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6198,183,15.4,,2002-07-17,0,,,,0.28,,0,0,0,80,20,0,0,0,85,15,0,0,0,100,0,0,glide,yyyy-mm-dd
6199,183,18.1,,2002-07-17,0,,,,0.14,,0,0,100,0,0,0,0,0,0,20,0,80,0,0,100,0,glide,yyyy-mm-dd
6200,183,18.2,,2002-07-17,0,,,,0.2,,0,0,0,80,20,0,0,0,70,0,0,30,0,80,20,0,glide,yyyy-mm-dd
6201,183,18.3,,2002-07-17,0,,,,0.23,,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6202,183,18.4,,2002-07-17,0,,,,0.34,,0,0,20,60,20,0,0,0,40,60,0,0,0,100,0,0,glide,yyyy-mm-dd
6203,183,21.1,,2002-07-17,0,,,,0.14,,0,0,50,0,0,30,20,0,70,0,0,30,0,30,70,0,glide,yyyy-mm-dd
6204,183,21.2,,2002-07-17,0,,,,0.22,,0,0,100,0,0,0,0,0,0,10,0,90,0,60,0,40,glide,yyyy-mm-dd
6205,183,21.3,,2002-07-17,0,,,,0.32,,0,0,40,60,0,0,0,0,80,20,0,0,0,100,0,0,glide,yyyy-mm-dd
6206,183,21.4,,2002-07-17,0,,,,0.34,,0,0,0,70,30,0,0,0,80,20,0,0,0,100,0,0,glide,yyyy-mm-dd
6207,183,24.1,,2002-07-17,0,,,,0.25,,0,0,100,0,0,0,0,0,0,0,0,100,0,0,60,40,glide,yyyy-mm-dd
6208,183,24.2,,2002-07-17,0,,,,0.27,,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,100,glide,yyyy-mm-dd
6210,183,24.3,,2002-07-17,0,,,,0.32,,0,0,100,0,0,0,0,0,70,0,0,30,0,80,0,20,glide,yyyy-mm-dd
6211,183,24.4,,2002-07-17,0,,,,0.3,,0,0,60,40,0,0,0,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6213,184,0.1,,2002-07-17,0,,,,0.31,,0,40,0,0,90,10,0,0,100,0,0,0,0,80,20,0,riffle,yyyy-mm-dd
6214,184,0.2,,2002-07-17,0,,,,0.42,,0,40,0,0,90,10,0,0,100,0,0,0,0,90,10,0,riffle,yyyy-mm-dd
6215,184,0.3,,2002-07-17,0,,,,0.58,,0,40,0,0,20,80,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
6216,184,0.4,,2002-07-17,0,,,,0.6,,0,40,0,0,20,80,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
6217,184,3.1,,2002-07-17,0,,,,0.16,,0,40,20,60,20,0,0,0,10,0,0,90,0,100,0,0,riffle,yyyy-mm-dd
6218,184,3.2,,2002-07-17,0,,,,0.26,,0,20,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
6219,184,3.3,,2002-07-17,0,,,,0.38,,0,30,0,0,20,80,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
6220,184,3.4,,2002-07-17,0,,,,0.39,,0,30,0,0,20,80,0,0,100,0,0,0,0,100,0,0,riffle,yyyy-mm-dd
6221,184,6.1,,2002-07-17,0,,,,0.16,,0,0,20,0,10,70,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6222,184,6.2,,2002-07-17,0,,,,0.31,,0,20,10,0,80,10,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6223,184,6.3,,2002-07-17,0,,,,0.39,,0,20,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6224,184,6.4,,2002-07-17,0,,,,0.3,,0,20,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6225,184,9.1,,2002-07-17,0,,,,0.2,,0,15,0,0,0,50,50,0,85,15,0,0,0,100,0,0,glide,yyyy-mm-dd
6226,184,9.2,,2002-07-17,0,,,,0.3,,0,15,0,10,50,40,0,0,80,10,0,10,0,100,0,0,glide,yyyy-mm-dd
6227,184,9.3,,2002-07-17,0,,,,0.26,,0,15,0,0,20,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6228,184,9.4,,2002-07-17,0,,,,0.37,,0,20,0,0,20,40,40,0,85,15,0,0,0,100,0,0,glide,yyyy-mm-dd
6229,184,12.1,,2002-07-17,0,,,,0.26,,0,20,0,0,40,30,30,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6230,184,12.2,,2002-07-17,0,,,,0.33,,0,20,0,0,60,0,40,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6231,184,12.3,,2002-07-17,0,,,,0.4,,0,20,0,0,40,40,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6232,184,12.4,,2002-07-17,0,,,,0.27,,0,30,0,0,70,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6233,184,15.1,,2002-07-17,0,,,,0.32,,0,20,0,0,0,60,40,0,60,0,0,40,0,80,20,0,glide,yyyy-mm-dd
6234,184,15.2,,2002-07-17,0,,,,0.34,,0,20,0,0,60,40,0,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
6235,184,15.3,,2002-07-17,0,,,,0.42,,0,30,0,0,30,40,30,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6236,184,15.4,,2002-07-17,0,,,,0.49,,0,30,0,0,20,40,40,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6237,184,18.1,,2002-07-17,0,,,,0.31,,0,10,0,20,40,40,0,0,50,0,0,50,0,100,0,0,pool,yyyy-mm-dd
6238,184,18.2,,2002-07-17,0,,,,0.33,,0,10,0,40,60,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6239,184,18.3,,2002-07-17,0,,,,0.38,,0,10,0,0,80,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6240,184,18.4,,2002-07-17,0,,,,0.41,,0,10,0,0,60,10,30,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6241,184,21.1,,2002-07-17,0,,,,0.36,,0,10,0,20,40,40,0,0,60,0,0,40,0,60,40,0,pool,yyyy-mm-dd
6242,184,21.2,,2002-07-17,0,,,,0.39,,0,10,0,0,50,50,0,0,90,0,0,10,0,100,0,0,pool,yyyy-mm-dd
6243,184,21.3,,2002-07-17,0,,,,0.32,,0,20,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6244,184,21.4,,2002-07-17,0,,,,0.34,,0,20,0,0,100,0,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6245,184,24.1,,2002-07-17,0,,,,0.17,,0,0,0,20,40,40,0,0,60,0,0,40,0,60,40,0,pool,yyyy-mm-dd
6246,184,24.2,,2002-07-17,0,,,,0.32,,0,0,0,0,80,20,0,0,70,30,0,0,0,100,0,0,pool,yyyy-mm-dd
6247,184,24.3,,2002-07-17,0,,,,0.36,,0,0,0,0,80,20,0,0,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
6248,184,24.4,,2002-07-17,0,,,,0.41,,0,0,0,0,20,30,50,0,90,10,0,0,0,100,0,0,pool,yyyy-mm-dd
6251,186,0.1,,2002-07-17,0,,,,0.48,,0,30,100,0,0,0,0,0,40,40,0,20,0,60,40,0,glide,yyyy-mm-dd
6252,186,0.2,,2002-07-17,0,,,,0.5,,0,30,10,90,0,0,0,0,40,30,0,30,0,60,0,40,glide,yyyy-mm-dd
6253,186,0.3,,2002-07-17,0,,,,0.54,,0,30,10,90,0,0,0,0,80,0,0,20,0,40,0,60,glide,yyyy-mm-dd
6254,186,0.4,,2002-07-17,0,,,,0.54,,0,30,0,60,0,10,30,0,75,10,0,15,0,80,0,20,glide,yyyy-mm-dd
6255,186,3.1,,2002-07-17,0,,,,0.54,,0,30,40,0,0,20,40,0,30,30,40,0,0,0,100,0,glide,yyyy-mm-dd
6256,186,3.2,,2002-07-17,0,,,,0.56,,0,30,0,70,0,10,20,0,80,0,0,20,0,0,100,0,glide,yyyy-mm-dd
6257,186,3.3,,2002-07-17,0,,,,0.58,,0,30,10,70,0,0,20,0,80,0,0,20,0,0,100,0,glide,yyyy-mm-dd
6258,186,3.4,,2002-07-17,0,,,,0.58,,0,30,0,60,0,30,10,0,100,0,0,0,0,50,50,0,glide,yyyy-mm-dd
6259,186,6.1,,2002-07-17,0,,,,0.48,,0,30,0,70,30,0,0,0,40,60,0,0,0,0,100,0,glide,yyyy-mm-dd
6260,186,6.2,,2002-07-17,0,,,,0.6,,0,30,0,50,0,0,50,0,90,10,0,0,0,0,100,0,glide,yyyy-mm-dd
6262,186,6.3,,2002-07-17,0,,,,0.64,,0,30,0,50,0,0,50,0,100,0,0,0,0,20,80,0,glide,yyyy-mm-dd
6263,186,6.4,,2002-07-17,0,,,,0.68,,0,30,0,50,0,0,50,0,100,0,0,0,0,80,20,0,glide,yyyy-mm-dd
6264,186,9.1,,2002-07-17,0,,,,0.6,,0,30,10,60,0,10,20,0,70,30,0,0,0,0,100,0,glide,yyyy-mm-dd
6265,186,9.2,,2002-07-17,0,,,,0.6,,0,30,0,30,0,10,60,0,60,40,0,0,0,0,100,0,glide,yyyy-mm-dd
6266,186,9.3,,2002-07-17,0,,,,0.54,,0,30,0,20,0,40,40,0,100,0,0,0,0,0,100,0,glide,yyyy-mm-dd
6267,186,9.4,,2002-07-17,0,,,,0.75,,0,30,0,20,0,30,50,0,100,0,0,0,0,50,50,0,glide,yyyy-mm-dd
6268,186,12.1,,2002-07-17,0,,,,0.48,,0,30,20,40,0,40,0,0,50,50,0,0,0,0,50,50,glide,yyyy-mm-dd
6269,186,12.2,,2002-07-17,0,,,,0.62,,0,30,0,50,0,50,0,0,60,40,0,0,0,50,50,0,glide,yyyy-mm-dd
6270,186,12.3,,2002-07-17,0,,,,0.66,,0,30,0,30,40,30,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6271,186,12.4,,2002-07-17,0,,,,0.64,,0,30,0,80,0,20,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6272,186,15.1,,2002-07-17,0,,,,0.54,,0,30,0,30,30,40,0,0,80,20,0,0,0,90,10,0,glide,yyyy-mm-dd
6273,186,15.2,,2002-07-17,0,,,,0.56,,0,30,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6274,186,15.3,,2002-07-17,0,,,,0.6,,0,30,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6275,186,15.4,,2002-07-17,0,,,,0.62,,0,30,0,10,40,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6276,186,18.1,,2002-07-17,0,,,,0.58,,0,30,0,10,70,20,0,0,80,0,0,20,0,60,40,0,glide,yyyy-mm-dd
6277,186,18.2,,2002-07-17,0,,,,0.6,,0,30,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6278,186,18.3,,2002-07-17,0,,,,0.6,,0,30,0,40,0,60,0,0,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6279,186,18.4,,2002-07-17,0,,,,0.64,,0,30,0,50,10,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6280,186,21.1,,2002-07-17,0,,,,0.68,,0,30,0,70,0,30,0,0,50,30,0,20,0,20,80,0,glide,yyyy-mm-dd
6281,186,21.2,,2002-07-17,0,,,,0.74,,0,30,0,50,20,30,0,0,100,0,0,0,0,60,40,0,glide,yyyy-mm-dd
6282,186,21.3,,2002-07-17,0,,,,0.7,,0,30,0,30,10,60,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6283,186,21.4,,2002-07-17,0,,,,0.68,,0,30,0,20,0,60,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6284,186,24.1,,2002-07-17,0,,,,0.68,,0,30,0,20,0,20,60,0,60,40,0,0,0,0,100,0,glide,yyyy-mm-dd
6285,186,24.2,,2002-07-17,0,,,,0.72,,0,30,0,10,30,60,0,0,100,0,0,0,0,50,50,0,glide,yyyy-mm-dd
6287,186,24.3,,2002-07-17,0,,,,0.72,,0,30,0,0,0,40,60,0,100,0,0,0,0,60,0,40,glide,yyyy-mm-dd
6288,186,24.4,,2002-07-17,0,,,,0.68,,0,30,0,30,0,0,70,0,100,0,0,0,0,80,0,20,glide,yyyy-mm-dd
6292,187,0.1,,2002-07-17,0,,,,0.08,,0,0,0,0,10,70,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6293,187,0.2,,2002-07-17,0,,,,0.24,,0,0,0,75,0,0,25,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6294,187,0.3,,2002-07-17,0,,,,0.33,,0,0,0,10,10,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6295,187,0.4,,2002-07-17,0,,,,0.43,,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6296,187,3.1,,2002-07-17,0,,,,0.1,,0,0,0,20,0,80,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6297,187,3.2,,2002-07-17,0,,,,0.2,,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6298,187,3.3,,2002-07-17,0,,,,0.27,,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6299,187,3.4,,2002-07-17,0,,,,0.5,,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6300,187,6.1,,2002-07-17,0,,,,0.11,,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6301,187,6.2,,2002-07-17,0,,,,0.25,,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6302,187,6.3,,2002-07-17,0,,,,0.42,,0,0,0,0,0,100,0,0,85,0,0,15,0,100,0,0,glide,yyyy-mm-dd
6303,187,6.4,,2002-07-17,0,,,,0.55,,0,0,0,10,10,80,0,0,75,0,0,25,0,100,0,0,glide,yyyy-mm-dd
6304,187,9.1,,2002-07-17,0,,,,0.11,,0,0,0,0,30,70,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6305,187,9.2,,2002-07-17,0,,,,0.28,,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6306,187,9.3,,2002-07-17,0,,,,0.16,,0,0,0,10,0,90,0,0,85,0,0,15,0,100,0,0,glide,yyyy-mm-dd
6307,187,9.4,,2002-07-17,0,,,,0.56,,0,0,0,10,0,90,0,0,70,0,0,0,30,100,0,0,glide,yyyy-mm-dd
6308,187,12.1,,2002-07-17,0,,,,0.12,,0,0,0,0,25,75,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6309,187,12.2,,2002-07-17,0,,,,0.3,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6310,187,12.3,,2002-07-17,0,,,,0.42,,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6311,187,12.4,,2002-07-17,0,,,,0.51,,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6312,187,15.1,,2002-07-17,0,,,,0.08,,0,0,0,0,30,70,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6313,187,15.2,,2002-07-17,0,,,,0.28,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6314,187,15.3,,2002-07-17,0,,,,0.4,,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6315,187,15.4,,2002-07-17,0,,,,0.52,,0,0,0,10,0,80,10,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
6316,187,18.1,,2002-07-17,0,,,,0.08,,0,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6317,187,18.2,,2002-07-17,0,,,,0.18,,0,0,0,0,20,80,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6318,187,18.3,,2002-07-17,0,,,,0.31,,0,0,0,0,50,50,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6321,187,18.4,,2002-07-17,0,,,,0.45,,0,0,0,0,0,100,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6322,187,21.1,,2002-07-17,0,,,,0.08,,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6323,187,21.2,,2002-07-17,0,,,,0.2,,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6324,187,21.3,,2002-07-17,0,,,,0.37,,0,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6325,187,21.4,,2002-07-17,0,,,,0.52,,0,0,0,0,20,80,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6326,187,24.1,,2002-07-17,0,,,,0.12,,0,0,0,0,10,90,0,0,90,0,0,10,0,100,0,0,glide,yyyy-mm-dd
6327,187,24.2,,2002-07-17,0,,,,0.3,,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6328,187,24.3,,2002-07-17,0,,,,0.49,,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6329,187,24.4,,2002-07-17,0,,,,0.55,,0,0,0,10,10,80,0,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
6331,188,0.1,,2002-07-22,0,,,,0.1,,,0,0,0,20,80,0,0,80,0,0,20,0,80,20,0,pool,yyyy-mm-dd
6332,188,0.2,,2002-07-22,0,,,,0.22,,,0,0,0,60,40,0,0,20,0,0,80,0,70,30,0,pool,yyyy-mm-dd
6333,188,0.3,,2002-07-22,0,,,,0.58,,,0,0,0,20,80,0,0,20,0,0,80,0,60,40,0,pool,yyyy-mm-dd
6334,188,0.4,,2002-07-22,0,,,,0.78,,,0,0,0,20,80,0,0,40,0,0,60,0,100,0,0,pool,yyyy-mm-dd
6335,188,3.1,,2002-07-22,0,,,,0.24,,,0,0,0,20,80,,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6336,188,3.2,,2002-07-22,0,,,,0.4,,,0,0,0,70,30,0,0,100,0,0,0,0,80,20,0,pool,yyyy-mm-dd
6337,188,3.3,,2002-07-22,0,,,,0.58,,,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6338,188,3.4,,2002-07-22,0,,,,0.96,,,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6339,188,6.1,,2002-07-22,0,,,,0.24,,,0,0,0,20,80,0,0,40,0,0,60,0,60,40,0,pool,yyyy-mm-dd
6340,188,6.2,,2002-07-22,0,,,,0.44,,,0,0,0,0,100,0,0,40,0,0,60,0,90,10,0,pool,yyyy-mm-dd
6341,188,6.3,,2002-07-22,0,,,,0.72,,,0,0,0,20,80,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6342,188,6.4,,2002-07-22,0,,,,0.86,,,0,0,0,80,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6343,188,9.1,,2002-07-22,0,,,,0.32,,,0,0,0,0,40,60,0,60,0,0,40,0,90,10,0,pool,yyyy-mm-dd
6344,188,9.2,,2002-07-22,0,,,,0.52,,,0,0,0,0,30,70,0,60,0,0,40,0,90,10,0,pool,yyyy-mm-dd
6345,188,9.3,,2002-07-22,0,,,,0.76,,,0,0,0,0,60,40,0,60,0,0,40,0,100,0,0,pool,yyyy-mm-dd
6346,188,9.4,,2002-07-22,0,,,,0.92,,,0,0,80,0,20,0,0,100,0,0,0,0,100,0,0,pool,yyyy-mm-dd
6347,188,12.1,,2002-07-22,0,,,,0.24,,,0,0,0,60,40,0,0,65,0,0,35,0,75,25,0,glide,yyyy-mm-dd
6348,188,12.2,,2002-07-22,0,,,,0.68,,,0,0,0,0,20,0,80,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
6349,188,12.3,,2002-07-22,0,,,,0.96,,,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6350,188,12.4,,2002-07-22,0,,,,1.18,,,0,0,60,0,40,0,0,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6351,188,15.1,,2002-07-22,0,,,,0.32,,,0,0,0,0,0,20,80,100,0,0,0,0,40,60,0,glide,yyyy-mm-dd
6352,188,15.2,,2002-07-22,0,,,,0.46,,,0,0,0,0,0,10,90,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6353,188,15.3,,2002-07-22,0,,,,0.86,,,0,0,0,0,0,40,60,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6354,188,15.4,,2002-07-22,0,,,,1.18,,,0,0,50,0,0,0,50,50,0,0,50,0,100,0,0,glide,yyyy-mm-dd
6355,188,18.1,,2002-07-22,0,,,,0.5,,,0,0,0,0,0,25,75,50,0,0,50,0,25,75,0,glide,yyyy-mm-dd
6356,188,18.2,,2002-07-22,0,,,,0.72,,,0,0,0,0,0,30,70,90,10,0,0,0,100,0,0,glide,yyyy-mm-dd
6357,188,18.3,,2002-07-22,0,,,,0.8,,,0,0,0,0,0,0,100,100,0,0,0,0,100,0,0,glide,yyyy-mm-dd
6358,188,18.4,,2002-07-22,0,,,,0.88,,,0,0,80,0,20,0,0,80,0,0,20,0,100,0,0,glide,yyyy-mm-dd
