micro_hab_data_tbl_id,location_table_id,transect_code,fish_data_id,date,count,species,fl_mm,dist_to_bottom,depth,focal_velocity,velocity,surface_turbidity,percent_fine_substrate,percent_sand_substrate,percent_small_gravel_substrate,percent_large_gravel_substrate,percent_cobble_substrate,percent_boulder_substrate,percent_no_cover_inchannel,percent_small_woody_cover_inchannel,percent_large_woody_cover_inchannel,percent_submerged_aquatic_veg_inchannel,percent_undercut_bank,percent_no_cover_overhead,percent_cover_half_meter_overhead,percent_cover_more_than_half_meter_overhead,channel_geomorphic_unit
5353,160,15.4,NA,2002-06-19,0,NA,NA,NA,0.5,NA,2.9,15,0,10,60,15,15,0,100,0,0,0,0,10,50,40,riffle
5354,160,18.1,NA,2002-06-19,0,NA,NA,NA,0.3,NA,1.6,10,0,20,50,30,0,0,60,20,0,20,0,60,0,40,riffle
5355,160,18.2,NA,2002-06-19,0,NA,NA,NA,0.4,NA,2.1,10,0,10,80,10,0,0,100,0,0,0,0,80,0,20,riffle
5356,160,18.3,NA,2002-06-19,0,NA,NA,NA,0.44,NA,2.2,15,0,40,40,20,0,0,100,0,0,0,0,90,0,10,riffle
5357,160,18.4,NA,2002-06-19,0,NA,NA,NA,0.44,NA,2.4,15,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle
5358,160,21.1,NA,2002-06-19,0,NA,NA,NA,0.32,NA,1,10,0,20,40,40,0,0,60,20,0,20,0,60,30,10,riffle
5359,160,21.2,NA,2002-06-19,0,NA,NA,NA,0.42,NA,1.1,10,0,50,0,30,20,0,90,10,0,0,0,90,0,10,riffle
5360,160,21.3,NA,2002-06-19,0,NA,NA,NA,0.66,NA,1.2,10,0,80,0,20,0,0,100,0,0,0,0,100,0,0,riffle
5361,160,21.4,NA,2002-06-19,0,NA,NA,NA,0.58,NA,1.6,15,0,100,0,0,0,0,100,0,0,0,0,100,0,0,riffle
5362,160,24.1,NA,2002-06-19,0,NA,NA,NA,0.2,NA,0,10,0,20,40,30,10,0,40,30,0,30,0,60,10,30,riffle
5363,160,24.2,NA,2002-06-19,0,NA,NA,NA,0.4,NA,0.6,10,0,60,30,0,0,10,90,10,0,0,0,70,0,30,riffle
5364,160,24.3,NA,2002-06-19,0,NA,NA,NA,0.62,NA,1,10,0,90,0,0,10,0,100,0,0,0,0,80,0,20,riffle
5365,160,24.4,NA,2002-06-19,0,NA,NA,NA,0.75,NA,1.3,10,0,90,0,0,10,0,100,0,0,0,0,90,0,10,riffle
5366,161,0.1,NA,2002-06-19,0,NA,NA,NA,0.46,NA,1.1,15,0,20,10,30,40,0,50,10,0,0,40,70,30,0,glide
5367,161,0.2,NA,2002-06-19,0,NA,NA,NA,0.58,NA,1.5,10,0,10,20,10,60,0,100,0,0,0,0,100,0,0,glide
5368,161,0.3,NA,2002-06-19,0,NA,NA,NA,0.54,NA,1.8,15,0,10,0,15,60,15,100,0,0,0,0,100,0,0,glide
5369,161,0.4,NA,2002-06-19,0,NA,NA,NA,0.7,NA,1.9,15,0,10,20,20,50,0,100,0,0,0,0,100,0,0,glide
5370,161,3.1,NA,2002-06-19,0,NA,NA,NA,0.34,NA,0.9,10,0,20,20,50,10,0,60,10,0,20,10,75,15,10,glide
5371,161,3.2,NA,2002-06-19,0,NA,NA,NA,0.56,NA,1.6,10,0,20,10,50,20,0,100,0,0,0,0,100,0,0,glide
5372,161,3.3,NA,2002-06-19,0,NA,NA,NA,0.58,NA,1.7,15,0,20,20,30,30,0,100,0,0,0,0,100,0,0,glide
5373,161,3.4,NA,2002-06-19,0,NA,NA,NA,0.64,NA,2,15,0,30,10,15,30,15,100,0,0,0,0,100,0,0,glide
5374,161,6.1,NA,2002-06-19,0,NA,NA,NA,0.46,NA,0.8,10,0,20,30,30,20,0,70,10,0,10,10,90,10,0,glide
5375,161,6.2,NA,2002-06-19,0,NA,NA,NA,0.52,NA,1.5,10,0,10,10,40,40,0,100,0,0,0,0,100,0,0,glide
5376,161,6.3,NA,2002-06-19,0,NA,NA,NA,0.64,NA,2,10,0,10,0,60,30,0,100,0,0,0,0,100,0,0,glide
5377,161,6.4,NA,2002-06-19,0,NA,NA,NA,0.68,NA,1.9,10,0,10,10,50,30,0,100,0,0,0,0,100,0,0,glide
5378,161,9.1,NA,2002-06-19,0,NA,NA,NA,0.4,NA,0.9,10,0,30,50,10,10,0,70,10,0,10,10,70,20,10,glide
5379,161,9.2,NA,2002-06-19,0,NA,NA,NA,0.6,NA,1.3,10,0,10,30,30,30,0,100,0,0,0,0,100,0,0,glide
5380,161,9.3,NA,2002-06-19,0,NA,NA,NA,0.72,NA,1.2,10,0,10,25,15,40,10,100,0,0,0,0,100,0,0,glide
5381,161,9.4,NA,2002-06-19,0,NA,NA,NA,0.72,NA,1.6,10,0,30,10,10,40,10,100,0,0,0,0,100,0,0,glide
5382,161,12.1,NA,2002-06-19,0,NA,NA,NA,0.48,NA,1,10,0,30,40,30,0,0,40,10,0,50,0,20,30,50,glide
5383,161,12.2,NA,2002-06-19,0,NA,NA,NA,0.6,NA,1.2,10,0,20,50,20,10,0,100,0,0,0,0,80,0,20,glide
5384,161,12.3,NA,2002-06-19,0,NA,NA,NA,0.68,NA,1.2,10,0,20,10,20,35,15,100,0,0,0,0,100,0,0,glide
5385,161,12.4,NA,2002-06-19,0,NA,NA,NA,0.68,NA,1.5,10,0,10,10,10,50,20,100,0,0,0,0,100,0,0,glide
5386,161,15.1,NA,2002-06-19,0,NA,NA,NA,0.42,NA,0.9,0,10,30,30,10,20,0,70,10,0,10,10,50,30,20,glide
5387,161,15.2,NA,2002-06-19,0,NA,NA,NA,0.58,NA,1,0,0,20,40,10,30,0,90,10,0,0,0,80,0,20,glide
5388,161,15.3,NA,2002-06-19,0,NA,NA,NA,0.68,NA,1,10,0,25,25,30,20,0,100,0,0,0,0,100,0,0,glide
5389,161,15.4,NA,2002-06-19,0,NA,NA,NA,0.86,NA,1.35,10,0,25,15,10,40,10,100,0,0,0,0,100,0,0,glide
5390,161,18.1,NA,2002-06-19,0,NA,NA,NA,0.2,NA,0,0,20,50,30,0,0,0,80,0,0,10,10,30,10,60,glide
5391,161,18.2,NA,2002-06-19,0,NA,NA,NA,0.52,NA,0.7,0,0,60,30,10,0,0,80,10,0,10,0,80,10,10,glide
5392,161,18.3,NA,2002-06-19,0,NA,NA,NA,0.62,NA,1,0,0,0,50,25,25,0,100,0,0,0,0,100,0,0,glide
5393,161,18.4,NA,2002-06-19,0,NA,NA,NA,0.74,NA,0.8,0,0,20,30,25,25,0,100,0,0,0,0,100,0,0,glide
5394,161,21.1,NA,2002-06-19,0,NA,NA,NA,0.5,NA,1,10,0,40,40,20,0,0,60,10,0,10,20,50,40,10,glide
5395,161,21.2,NA,2002-06-19,0,NA,NA,NA,0.6,NA,0.8,0,0,10,30,40,20,0,100,0,0,0,0,50,10,40,glide
5396,161,21.3,NA,2002-06-19,0,NA,NA,NA,0.74,NA,1,0,0,20,10,10,50,10,100,0,0,0,0,50,10,40,glide
5397,161,21.4,NA,2002-06-19,0,NA,NA,NA,0.9,NA,0.5,0,0,10,10,20,40,20,100,0,0,0,0,100,0,0,glide
5398,161,24.1,NA,2002-06-19,0,NA,NA,NA,0.48,NA,0.4,0,0,30,20,20,30,0,20,0,0,30,50,20,60,20,glide
5399,161,24.2,NA,2002-06-19,0,NA,NA,NA,0.66,NA,0.7,0,0,20,20,20,40,0,100,0,0,0,0,80,10,10,glide
5400,161,24.3,NA,2002-06-19,0,NA,NA,NA,0.86,NA,1.05,0,0,20,20,20,40,0,100,0,0,0,0,90,0,10,glide
5401,161,24.4,NA,2002-06-19,0,NA,NA,NA,0.92,NA,0.75,0,0,10,10,30,40,10,100,0,0,0,0,100,0,0,glide
5402,162,0.1,NA,2002-06-19,0,NA,NA,NA,0.1,NA,0.93,10,0,0,60,30,10,0,90,10,0,0,0,90,10,0,riffle
5403,162,0.2,NA,2002-06-19,0,NA,NA,NA,0.18,NA,1.79,25,0,0,60,30,10,0,100,0,0,0,0,100,0,0,riffle
5404,162,0.3,NA,2002-06-19,0,NA,NA,NA,0.22,NA,1.21,25,0,0,40,60,0,0,100,0,0,0,0,100,0,0,riffle
5405,162,0.4,NA,2002-06-19,0,NA,NA,NA,0.22,NA,2.61,25,0,0,40,60,0,0,100,0,0,0,0,100,0,0,riffle
5406,162,3.1,NA,2002-06-19,0,NA,NA,NA,0.07,NA,0,0,80,0,0,20,0,0,20,50,0,30,0,20,40,40,riffle
5407,162,3.2,NA,2002-06-19,0,NA,NA,NA,0.12,NA,0.98,30,0,20,30,40,10,0,75,25,0,0,0,40,40,20,riffle
5408,162,3.3,NA,2002-06-19,0,NA,NA,NA,0.18,NA,3,30,0,20,30,50,0,0,90,0,0,10,0,80,20,0,riffle
5409,162,3.4,NA,2002-06-19,0,NA,NA,NA,0.26,NA,2.4,35,0,0,80,20,0,0,90,0,0,10,0,100,0,0,riffle
5410,162,6.1,NA,2002-06-19,0,NA,NA,NA,0.1,NA,0,25,100,0,0,0,0,0,30,30,0,40,0,20,40,40,riffle
5411,162,6.2,NA,2002-06-19,0,NA,NA,NA,0.16,NA,2.1,30,0,0,60,25,15,0,85,15,0,0,0,70,10,20,riffle
5412,162,6.3,NA,2002-06-19,0,NA,NA,NA,0.21,NA,3.1,30,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle
5413,162,6.4,NA,2002-06-19,0,NA,NA,NA,0.2,NA,2,30,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle
5414,162,9.1,NA,2002-06-19,0,NA,NA,NA,0.13,NA,0,30,50,0,50,0,0,0,10,80,0,10,0,0,80,20,riffle
5415,162,9.2,NA,2002-06-19,0,NA,NA,NA,0.2,NA,2.3,20,0,10,80,10,0,0,90,10,0,0,0,90,0,10,riffle
5416,162,9.3,NA,2002-06-19,0,NA,NA,NA,0.27,NA,2.5,20,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle
5417,162,9.4,NA,2002-06-19,0,NA,NA,NA,0.28,NA,3,20,0,0,90,10,0,0,100,0,0,0,0,100,0,0,riffle
5418,162,12.1,NA,2002-06-19,0,NA,NA,NA,0.12,NA,0.17,0,0,80,20,0,0,0,80,10,0,10,0,75,25,0,riffle
5419,162,12.2,NA,2002-06-19,0,NA,NA,NA,0.28,NA,1.7,20,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle
5420,162,12.3,NA,2002-06-19,0,NA,NA,NA,0.3,NA,2.3,20,0,0,60,40,0,0,100,0,0,0,0,100,0,0,riffle
5421,162,12.4,NA,2002-06-19,0,NA,NA,NA,0.28,NA,2.8,20,0,0,40,60,0,0,100,0,0,0,0,100,0,0,riffle
5422,162,15.1,NA,2002-06-19,0,NA,NA,NA,0.18,NA,0,10,30,60,10,0,0,0,20,70,0,10,0,40,30,30,riffle
5423,162,15.2,NA,2002-06-19,0,NA,NA,NA,0.31,NA,1.8,20,0,20,80,0,0,0,90,10,0,0,0,100,0,0,riffle
5424,162,15.3,NA,2002-06-19,0,NA,NA,NA,0.29,NA,2.3,30,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle
5425,162,15.4,NA,2002-06-19,0,NA,NA,NA,0.28,NA,2.7,30,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle
5426,162,18.1,NA,2002-06-19,0,NA,NA,NA,0.18,NA,1.1,10,0,20,80,0,0,0,60,20,0,20,0,0,80,20,riffle
5427,162,18.2,NA,2002-06-19,0,NA,NA,NA,0.26,NA,2.4,20,0,0,90,10,0,0,100,0,0,0,0,90,10,0,riffle
5428,162,18.3,NA,2002-06-19,0,NA,NA,NA,0.28,NA,2.4,20,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle
5429,162,18.4,NA,2002-06-19,0,NA,NA,NA,0.32,NA,2.3,20,0,0,80,20,0,0,100,0,0,0,0,100,0,0,riffle
5430,162,21.1,NA,2002-06-19,0,NA,NA,NA,0.16,NA,0.9,10,0,20,70,10,0,0,70,20,0,10,0,90,10,0,riffle
5431,162,21.2,NA,2002-06-19,0,NA,NA,NA,0.38,NA,1.7,10,0,10,80,10,0,0,100,0,0,0,0,100,0,0,riffle
5432,162,21.3,NA,2002-06-19,0,NA,NA,NA,0.48,NA,1.5,10,0,10,70,20,0,0,100,0,0,0,0,100,0,0,riffle
5433,162,21.4,NA,2002-06-19,0,NA,NA,NA,0.48,NA,2.1,0,0,0,60,40,0,0,100,0,0,0,0,100,0,0,riffle
5434,162,24.1,NA,2002-06-19,0,NA,NA,NA,0.08,NA,0.5,0,0,35,35,30,0,0,90,10,0,0,0,90,10,0,riffle
5435,162,24.2,NA,2002-06-19,0,NA,NA,NA,0.38,NA,1.5,0,0,20,60,20,0,0,100,0,0,0,0,100,0,0,riffle
5436,162,24.3,NA,2002-06-19,0,NA,NA,NA,0.93,NA,1.4,0,0,30,60,10,0,0,100,0,0,0,0,100,0,0,riffle
5437,162,24.4,NA,2002-06-19,0,NA,NA,NA,0.52,NA,0.6,0,0,40,60,0,0,0,100,0,0,0,0,100,0,0,riffle
5438,163,0.1,NA,2002-06-18,0,NA,NA,NA,0.45,NA,0,0,0,0,0,25,25,50,60,0,0,40,0,60,40,0,riffle
5439,163,0.2,NA,2002-06-18,0,NA,NA,NA,0.58,NA,0.25,10,0,0,10,40,50,0,100,0,0,0,0,100,0,0,riffle
5440,163,0.3,NA,2002-06-18,0,NA,NA,NA,0.74,NA,0.76,10,0,0,20,20,50,10,100,0,0,0,0,100,0,0,riffle
5441,163,0.4,NA,2002-06-18,0,NA,NA,NA,0.75,NA,0.64,10,0,0,0,60,40,0,100,0,0,0,0,100,0,0,riffle
5442,163,3.1,NA,2002-06-18,0,NA,NA,NA,0.46,NA,0,0,0,0,10,30,40,20,20,0,0,80,0,0,100,0,riffle
5443,163,3.2,NA,2002-06-18,0,NA,NA,NA,0.74,NA,0.5,10,0,0,20,20,60,0,100,0,0,0,0,100,0,0,riffle
5444,163,3.3,NA,2002-06-18,0,NA,NA,NA,0.76,NA,0.52,10,0,0,15,15,60,10,100,0,0,0,0,100,0,0,riffle
5445,163,3.4,NA,2002-06-18,0,NA,NA,NA,0.74,NA,0.53,10,0,0,10,40,50,0,100,0,0,0,0,100,0,0,riffle
5446,163,6.1,NA,2002-06-18,0,NA,NA,NA,0.44,NA,0.6,10,0,0,20,30,0,50,100,0,0,0,0,50,50,0,riffle
5447,163,6.2,NA,2002-06-18,0,NA,NA,NA,0.54,NA,0.7,10,0,0,40,30,30,0,100,0,0,0,0,100,0,0,riffle
5448,163,6.3,NA,2002-06-18,0,NA,NA,NA,0.54,NA,0.83,10,0,0,0,100,0,0,100,0,0,0,0,100,0,0,riffle
5449,163,6.4,NA,2002-06-18,0,NA,NA,NA,0.7,NA,0.33,10,0,0,0,80,20,0,100,0,0,0,0,100,0,0,riffle
5450,163,9.1,NA,2002-06-18,0,NA,NA,NA,0.36,NA,0.7,10,0,0,20,60,20,0,60,0,0,40,0,70,30,0,riffle
5451,163,9.2,NA,2002-06-18,0,NA,NA,NA,0.44,NA,0.61,10,0,0,20,25,0,50,100,0,0,0,0,100,0,0,riffle
5452,163,9.3,NA,2002-06-18,0,NA,NA,NA,0.3,NA,0.8,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,riffle
5453,163,9.4,NA,2002-06-18,0,NA,NA,NA,0.3,NA,0.73,10,0,0,20,80,0,0,100,0,0,0,0,100,0,0,riffle
5454,163,12.1,436,2002-06-18,5,steelhead trout (wild),55,0.2,0.46,0.31999999,0.38,10,0,0,20,60,20,0,100,0,0,0,0,40,60,0,riffle
5454,163,12.1,437,2002-06-18,12,chinook salmon,65,0.2,0.46,0.31999999,0.38,10,0,0,20,60,20,0,100,0,0,0,0,40,60,0,riffle
5455,163,12.2,NA,2002-06-18,0,NA,NA,NA,0.48,NA,0.58,10,0,0,10,60,30,0,100,0,0,0,0,100,0,0,riffle
5456,163,12.3,NA,2002-06-18,0,NA,NA,NA,0.61,NA,0,10,0,0,0,10,10,80,100,0,0,0,0,100,0,0,riffle
5457,163,12.4,NA,2002-06-18,0,NA,NA,NA,0.5,NA,0.36,10,0,0,10,40,50,0,100,0,0,0,0,100,0,0,riffle
5458,163,15.1,438,2002-06-18,1,steelhead trout (wild),60,0.18000001,0.36,0.22,0.2,10,0,0,10,70,20,0,60,10,0,30,0,60,40,0,riffle
5458,163,15.1,439,2002-06-18,5,chinook salmon,75,0.18000001,0.36,0.22,0.2,10,0,0,10,70,20,0,60,10,0,30,0,60,40,0,riffle
5459,163,15.2,NA,2002-06-18,0,NA,NA,NA,0.54,NA,0.4,10,0,0,10,60,10,20,100,0,0,0,0,100,0,0,riffle
5460,163,15.3,NA,2002-06-18,0,NA,NA,NA,0.6,NA,0.4,10,0,0,10,20,20,50,100,0,0,0,0,100,0,0,riffle
5461,163,15.4,NA,2002-06-18,0,NA,NA,NA,0.76,NA,0.38,10,0,0,10,20,60,10,100,0,0,0,0,100,0,0,riffle
5462,163,18.1,NA,2002-06-18,0,NA,NA,NA,0.2,NA,0,0,0,0,40,40,20,0,90,10,0,0,0,0,100,0,riffle
5463,163,18.2,NA,2002-06-18,0,NA,NA,NA,0.46,NA,0.55,10,0,0,10,70,20,0,100,0,0,0,0,100,0,0,riffle
5464,163,18.3,NA,2002-06-18,0,NA,NA,NA,0.52,NA,0.57,10,0,0,10,20,70,0,100,0,0,0,0,100,0,0,riffle
5465,163,18.4,NA,2002-06-18,0,NA,NA,NA,0.62,NA,0.33,10,0,0,10,40,50,0,100,0,0,0,0,100,0,0,riffle
5466,163,21.1,440,2002-06-18,1,steelhead trout (wild),55,0.18000001,0.32,0.56,0.32,0,0,40,30,30,0,0,60,10,0,30,0,40,60,0,riffle
5466,163,21.1,441,2002-06-18,4,chinook salmon,75,0.18000001,0.32,0.56,0.32,0,0,40,30,30,0,0,60,10,0,30,0,40,60,0,riffle
5467,163,21.2,NA,2002-06-18,0,NA,NA,NA,0.38,NA,0.61,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,riffle
5468,163,21.3,NA,2002-06-18,0,NA,NA,NA,0.52,NA,0.36,10,0,0,10,30,50,10,100,0,0,0,0,100,0,0,riffle
5469,163,21.4,NA,2002-06-18,0,NA,NA,NA,0.56,NA,0.58,10,0,0,0,60,40,0,100,0,0,0,0,100,0,0,riffle
5470,163,24.1,442,2002-06-18,3,steelhead trout (wild),60,0.2,0.4,0.52999997,0.53,0,0,0,10,40,50,0,60,40,0,0,0,100,0,0,riffle
5470,163,24.1,443,2002-06-18,25,chinook salmon,75,0.2,0.4,0.52999997,0.53,0,0,0,10,40,50,0,60,40,0,0,0,100,0,0,riffle
5471,163,24.2,NA,2002-06-18,0,NA,NA,NA,0.5,NA,0.49,10,0,0,10,80,10,0,100,0,0,0,0,100,0,0,riffle
5472,163,24.3,NA,2002-06-18,0,NA,NA,NA,0.52,NA,0.46,10,0,0,10,80,10,0,100,0,0,0,0,100,0,0,riffle
5473,163,24.4,NA,2002-06-18,0,NA,NA,NA,0.64,NA,0.5,10,0,0,10,50,30,10,100,0,0,0,0,100,0,0,riffle
5475,164,0.1,NA,2002-06-18,0,NA,NA,NA,0.2,NA,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
5476,164,0.2,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
5477,164,0.3,NA,2002-06-18,0,NA,NA,NA,0.16,NA,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
5478,164,0.4,NA,2002-06-18,0,NA,NA,NA,0.32,NA,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
5479,164,3.1,NA,2002-06-18,0,NA,NA,NA,0.16,NA,0,0,0,0,0,100,0,0,90,10,0,0,0,100,0,0,glide
5480,164,3.2,NA,2002-06-18,0,NA,NA,NA,0.19,NA,0,0,0,0,0,90,10,0,100,0,0,0,0,100,0,0,glide
5481,164,3.3,NA,2002-06-18,0,NA,NA,NA,0.24,NA,0,0,0,0,0,40,60,0,100,0,0,0,0,100,0,0,glide
5482,164,3.4,NA,2002-06-18,0,NA,NA,NA,0.28,NA,0,0,0,0,0,40,60,0,100,0,0,0,0,100,0,0,glide
5483,164,6.1,NA,2002-06-18,0,NA,NA,NA,0.1,NA,0,0,0,0,0,100,0,0,90,10,0,0,0,100,0,0,glide
5484,164,6.2,NA,2002-06-18,0,NA,NA,NA,0.26,NA,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide
5485,164,6.3,NA,2002-06-18,0,NA,NA,NA,0.34,NA,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide
5486,164,6.4,NA,2002-06-18,0,NA,NA,NA,0.42,NA,0,0,0,0,10,90,0,0,100,0,0,0,0,100,0,0,glide
5487,164,9.1,NA,2002-06-18,0,NA,NA,NA,0.1,NA,0,0,40,10,10,40,0,0,70,0,0,30,0,100,0,0,glide
5488,164,9.2,NA,2002-06-18,0,NA,NA,NA,0.25,NA,0,0,0,0,10,70,20,0,100,0,0,0,0,100,0,0,glide
5489,164,9.3,NA,2002-06-18,0,NA,NA,NA,0.3,NA,0,0,0,0,0,50,50,0,100,0,0,0,0,100,0,0,glide
5490,164,9.4,NA,2002-06-18,0,NA,NA,NA,0.43,NA,0,0,0,0,0,40,60,0,100,0,0,0,0,100,0,0,glide
5491,164,12.1,NA,2002-06-18,0,NA,NA,NA,0.08,NA,0,0,40,0,0,60,0,0,60,0,0,40,0,100,0,0,glide
5492,164,12.2,NA,2002-06-18,0,NA,NA,NA,0.18,NA,0,0,0,0,0,70,30,0,90,0,0,10,0,100,0,0,glide
5493,164,12.3,NA,2002-06-18,0,NA,NA,NA,0.28,NA,0,0,0,0,0,60,40,0,90,0,0,10,0,100,0,0,glide
5494,164,12.4,NA,2002-06-18,0,NA,NA,NA,0.32,NA,0,0,0,0,0,70,30,0,100,0,0,0,0,100,0,0,glide
5495,164,15.1,NA,2002-06-18,0,NA,NA,NA,0.05,NA,0,0,80,0,0,0,20,0,70,0,0,30,0,100,0,0,glide
5496,164,15.2,NA,2002-06-18,0,NA,NA,NA,0.16,NA,0,0,60,0,0,0,40,0,80,0,0,20,0,100,0,0,glide
5497,164,15.3,NA,2002-06-18,0,NA,NA,NA,0.23,NA,0,0,20,0,0,70,10,0,90,0,0,10,0,100,0,0,glide
5498,164,15.4,NA,2002-06-18,0,NA,NA,NA,0.26,NA,0,0,0,0,0,100,0,0,100,0,0,0,0,100,0,0,glide
5499,164,18.1,NA,2002-06-18,0,NA,NA,NA,0.06,NA,0,0,90,0,0,10,0,0,90,0,0,10,0,100,0,0,glide
5500,164,18.2,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,80,0,0,20,0,0,80,0,0,20,0,100,0,0,glide
5501,164,18.3,NA,2002-06-18,0,NA,NA,NA,0.16,NA,0,0,90,0,0,10,0,0,70,0,0,30,0,100,0,0,glide
5502,164,18.4,NA,2002-06-18,0,NA,NA,NA,0.17,NA,0,0,90,0,0,10,0,0,60,0,0,40,0,100,0,0,glide
5503,164,21.1,NA,2002-06-18,0,NA,NA,NA,0.1,NA,0,0,90,0,0,10,0,0,90,0,0,10,0,100,0,0,glide
5504,164,21.2,NA,2002-06-18,0,NA,NA,NA,0.18,NA,0,0,100,0,0,0,0,0,90,0,0,10,0,100,0,0,glide
5505,164,21.3,NA,2002-06-18,0,NA,NA,NA,0.25,NA,0,0,90,0,0,10,0,0,80,0,0,20,0,100,0,0,glide
5506,164,21.4,NA,2002-06-18,0,NA,NA,NA,0.29,NA,0,0,80,0,0,10,10,0,100,0,0,0,0,100,0,0,glide
5507,164,24.1,NA,2002-06-18,0,NA,NA,NA,0.06,NA,0,0,100,0,0,0,0,0,90,0,0,10,0,100,0,0,glide
5508,164,24.2,NA,2002-06-18,0,NA,NA,NA,0.1,NA,0,0,90,0,0,10,0,0,70,0,0,30,0,100,0,0,glide
5509,164,24.3,NA,2002-06-18,0,NA,NA,NA,0.14,NA,0,0,100,0,0,0,0,0,50,0,0,50,0,100,0,0,glide
5510,164,24.4,NA,2002-06-18,0,NA,NA,NA,0.2,NA,0,0,60,0,0,40,0,0,60,0,0,40,0,100,0,0,glide
5511,165,0.1,NA,2002-06-18,0,NA,NA,NA,0.08,NA,0,0,0,0,0,0,100,0,80,20,0,0,0,70,0,30,glide
5512,165,0.2,NA,2002-06-18,0,NA,NA,NA,0.1,NA,0,0,0,0,0,0,100,0,90,10,0,0,0,100,0,0,glide
5513,165,0.3,NA,2002-06-18,0,NA,NA,NA,0.17,NA,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide
5515,165,0.4,NA,2002-06-18,0,NA,NA,NA,0.28,NA,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide
5516,165,3.1,NA,2002-06-18,0,NA,NA,NA,0.04,NA,0,0,0,0,0,20,80,0,100,0,0,0,0,100,0,0,glide
5517,165,3.2,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide
5518,165,3.3,NA,2002-06-18,0,NA,NA,NA,0.18,NA,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide
5519,165,3.4,NA,2002-06-18,0,NA,NA,NA,0.19,NA,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide
5520,165,6.1,NA,2002-06-18,0,NA,NA,NA,0.02,NA,0,0,0,0,0,20,80,0,70,30,0,0,0,20,0,80,glide
5521,165,6.2,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,0,20,70,10,90,10,0,0,0,100,0,0,glide
5522,165,6.3,NA,2002-06-18,0,NA,NA,NA,0.16,NA,0,0,0,0,0,10,90,0,100,0,0,0,0,100,0,0,glide
5523,165,6.4,NA,2002-06-18,0,NA,NA,NA,0.2,NA,0,0,0,0,0,0,100,0,100,0,0,0,0,100,0,0,glide
5525,165,9.1,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,0,20,80,0,40,60,0,0,0,0,0,100,NA
5526,165,9.2,NA,2002-06-18,0,NA,NA,NA,0.16,NA,0,0,0,0,10,20,70,0,100,0,0,0,0,0,0,100,glide
5527,165,9.3,NA,2002-06-18,0,NA,NA,NA,0.18,NA,0,0,0,0,10,10,80,0,100,0,0,0,0,50,0,50,glide
5528,165,9.4,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,0,10,90,0,100,0,0,0,0,100,0,0,glide
5529,165,12.1,NA,2002-06-18,0,NA,NA,NA,0.04,NA,0,0,0,25,25,50,0,0,100,0,0,0,0,0,0,100,glide
5530,165,12.2,NA,2002-06-18,0,NA,NA,NA,0.15,NA,0,0,0,0,20,70,10,0,100,0,0,0,0,0,0,100,glide
5531,165,12.3,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,10,50,40,0,100,0,0,0,0,50,0,50,glide
5532,165,12.4,NA,2002-06-18,0,NA,NA,NA,0.14,NA,0,0,0,0,10,50,40,0,100,0,0,0,0,100,0,0,glide
5533,165,15.1,NA,2002-06-18,0,NA,NA,NA,0.05,NA,0,0,0,10,80,10,0,0,70,30,0,0,0,50,25,25,glide
5534,165,15.2,NA,2002-06-18,0,NA,NA,NA,0.1,NA,0,0,0,0,0,60,30,10,100,0,0,0,0,50,0,50,glide
5535,165,15.3,NA,2002-06-18,0,NA,NA,NA,0.12,NA,0,0,0,0,0,80,20,0,100,0,0,0,0,100,0,0,glide
5536,165,15.4,NA,2002-06-18,0,NA,NA,NA,0.14,NA,0,0,0,0,10,80,10,0,100,0,0,0,0,100,0,0,glide
